,Age.ct,Bonus,Density,GroupOne,Insurancescore,Gender_Male,constant
16333,31,12,276.9454965,11,0.178713783899138,True,1.0
16341,22,8,27.50305391,9,0.180447978689707,True,1.0
16358,60,12,148.3685156,11,0.0672582106827699,True,1.0
16362,35,14,103.4727356,8,0.178080237231247,True,1.0
16363,25,14,91.54176264,13,0.213314846381604,True,1.0
16364,29,20,110.9836779,18,0.179883139263408,True,1.0
16371,23,11,211.8309492,15,0.210656248834516,True,1.0
16394,24,5,66.94554904,10,0.203000237098682,True,1.0
16395,21,7,71.66099406,11,0.175778439811529,True,1.0
16413,49,15,27.87209298,15,0.0632609608128574,True,1.0
16419,24,6,57.06267756,17,0.205609958577536,False,1.0
16449,29,15,65.3447011,7,0.112349604939344,False,1.0
16485,18,6,110.9836779,10,0.358025971268895,False,1.0
16490,37,7,222.711392,8,0.176612936191431,True,1.0
16501,20,6,129.3156084,9,0.326873014523174,False,1.0
16506,28,12,99.43621052,20,0.156155410055583,False,1.0
16525,44,20,270.7883545,18,0.138037469295744,False,1.0
16536,28,4,46.84863153,7,0.147475721180281,True,1.0
16541,38,9,148.3685156,13,0.162598562139931,True,1.0
16546,21,4,285.6217445,5,0.32094002760608,True,1.0
16553,38,5,49.6329834,15,0.0815802800867161,False,1.0
16560,21,3,26.14074792,20,0.27764784886375,True,1.0
16564,26,6,260.3601885,20,0.303955659593247,True,1.0
16577,18,6,206.2302755,9,0.250143249275567,True,1.0
16582,32,20,145.223003,6,0.191438243201078,False,1.0
16583,31,13,225.0430894,14,0.200629250329381,False,1.0
16600,20,6,139.2830008,7,0.36042349297492,True,1.0
16618,40,9,106.5803023,11,0.0712346310333875,True,1.0
16619,46,20,49.59668535,13,0.0989077091416419,True,1.0
16626,19,5,161.4389472,9,0.294077940665626,True,1.0
16627,22,10,55.29380019,13,0.216094803262332,True,1.0
16629,21,7,31.37042579,9,0.236958169250486,True,1.0
16647,41,3,213.2556548,11,0.15233049247407,True,1.0
16649,20,6,141.0368682,19,0.346126556333327,True,1.0
16664,42,17,162.9324677,18,0.13938067957916,True,1.0
16678,20,5,189.9730181,11,0.27943417342566,False,1.0
16682,55,14,275.2822626,9,0.131925777091652,True,1.0
16686,21,14,60.91112257,10,0.170653990135741,False,1.0
16713,65,5,166.5549379,2,0.094330142021355,True,1.0
16722,28,3,124.2334338,13,0.143184934474718,True,1.0
16732,57,20,33.65195213,4,0.0886692429961273,True,1.0
16738,29,7,237.675525,18,0.153190220473807,False,1.0
16741,50,10,47.58194704,15,0.0860103199850436,True,1.0
16747,31,8,114.1413271,11,0.238308524618763,True,1.0
16748,24,3,68.37942919,16,0.148915367151097,True,1.0
16763,27,10,291.3194903,1,0.274603679859454,True,1.0
16765,47,14,236.3993842,18,0.21010220228877,False,1.0
16768,24,7,210.189841,11,0.347929092624006,False,1.0
16771,44,20,222.711392,1,0.135377256728908,True,1.0
16783,60,2,237.675525,16,0.109397805117485,True,1.0
16793,34,6,87.14669097,4,0.0968085347863711,True,1.0
16806,74,3,109.6318854,9,0.141969225212625,False,1.0
16824,37,11,248.5121203,18,0.200592718867984,True,1.0
16829,28,8,222.735365,16,0.143184934474718,True,1.0
16830,31,14,59.8409496,15,0.236698741240605,False,1.0
16838,31,11,20.3350899,17,0.132481223179101,True,1.0
16863,18,6,54.93181221,2,0.216271043772369,True,1.0
16877,40,9,59.8409496,15,0.0891849159691512,False,1.0
16880,51,12,64.30270938,17,0.0522528944371769,False,1.0
16898,52,2,25.91743539,14,0.0446111375678997,True,1.0
16902,47,3,107.8170529,11,0.144350710662612,False,1.0
16904,33,4,147.9690558,12,0.102175441110435,True,1.0
16907,63,3,291.3194903,14,0.0439313529404038,True,1.0
16913,18,6,47.58194704,20,0.336392234444418,True,1.0
16915,31,8,208.8164363,13,0.162994813778051,False,1.0
16918,49,1,94.36462339,18,0.146462481525016,False,1.0
16921,22,5,121.5870219,14,0.251343876516877,False,1.0
16923,43,15,148.4945135,12,0.131353883293669,True,1.0
16928,44,21,87.14669097,20,0.0957638877988325,True,1.0
16931,30,16,64.53563007,11,0.125206537337744,False,1.0
16932,36,8,37.45585227,16,0.091524900196875,False,1.0
16934,24,10,169.5291484,10,0.248745391569925,False,1.0
16938,28,8,30.5989837,14,0.111248210929458,True,1.0
16954,48,4,103.2132915,20,0.141644592689863,False,1.0
16955,41,1,91.54176264,5,0.103989346790859,True,1.0
16957,18,6,28.95139071,15,0.215489585859267,False,1.0
16961,45,15,218.9832303,17,0.192833342374999,True,1.0
16968,34,9,123.0199289,14,0.167739947842771,True,1.0
16977,19,6,25.14133101,1,0.192409621692149,True,1.0
16985,57,2,46.84863153,11,0.0777656826469689,True,1.0
16989,28,9,103.9493988,11,0.126388776080001,True,1.0
17006,21,6,139.2056697,8,0.301131592217092,True,1.0
17010,39,16,275.2822626,10,0.164376599067834,True,1.0
17013,19,6,84.06770437,16,0.185775932848699,True,1.0
